"","year","month","day","water_level","stationname","lat","lon"
"37050",2018,7,15,3.62242083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37051",2018,7,16,3.59537916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37052",2018,7,17,3.52191666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37053",2018,7,18,3.4570625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37054",2018,7,19,3.586625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37055",2018,7,20,3.6431,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37056",2018,7,21,3.63918333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37057",2018,7,22,3.589075,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37058",2018,7,23,3.64064166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37059",2018,7,24,3.63489166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37060",2018,7,25,3.55573333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37061",2018,7,26,3.49635,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37062",2018,7,27,3.47004166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37063",2018,7,28,3.49079583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37064",2018,7,29,3.49123333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37065",2018,7,30,3.51062083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37066",2018,7,31,3.52449166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37067",2018,8,1,3.558,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37068",2018,8,2,3.55632083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37069",2018,8,3,3.57743333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37070",2018,8,4,3.579275,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37071",2018,8,5,3.5861875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37072",2018,8,6,3.56615416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37073",2018,8,7,3.5435,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37074",2018,8,8,3.45322083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37075",2018,8,9,3.41879166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37076",2018,8,10,3.50500416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37077",2018,8,11,3.51860833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37078",2018,8,12,3.44160833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37079",2018,8,13,3.38627916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37080",2018,8,14,3.4136,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37081",2018,8,15,3.44060416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37082",2018,8,16,3.47884583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37083",2018,8,17,3.45855416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37084",2018,8,18,3.47309583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37085",2018,8,19,3.49339583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37086",2018,8,20,3.55797916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37087",2018,8,21,3.6166625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37088",2018,8,22,3.614875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37089",2018,8,23,3.6718625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37090",2018,8,24,3.894875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37091",2018,8,25,3.83715833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37092",2018,8,26,3.71580833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37093",2018,8,27,3.628575,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37094",2018,8,28,3.52828333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37095",2018,8,29,3.47699583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37096",2018,8,30,3.48034583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37097",2018,8,31,3.520325,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37098",2018,9,1,3.55755,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37099",2018,9,2,3.644775,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37100",2018,9,3,3.70497916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37101",2018,9,4,3.69455,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37102",2018,9,5,3.72199583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37103",2018,9,6,3.74842916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37104",2018,9,7,3.71271666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37105",2018,9,8,3.67781666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37106",2018,9,9,3.67364583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37107",2018,9,10,3.66545,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37108",2018,9,11,3.701825,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37109",2018,9,12,3.76949583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37110",2018,9,13,3.85395416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37111",2018,9,14,3.70318333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37112",2018,9,15,3.47487083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37113",2018,9,16,3.63923333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37114",2018,9,17,3.6816375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37115",2018,9,18,3.62019166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37116",2018,9,19,3.63535416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37117",2018,9,20,3.703875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37118",2018,9,21,3.7661625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37119",2018,9,22,3.75679583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37120",2018,9,23,3.7685,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37121",2018,9,24,3.7843,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37122",2018,9,25,3.77697083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37123",2018,9,26,3.73885,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37124",2018,9,27,3.66860833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37125",2018,9,28,3.61010833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37126",2018,9,29,3.60182916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37127",2018,9,30,3.76130416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37128",2018,10,1,3.84166666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37129",2018,10,2,3.74977916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37130",2018,10,3,3.7249125,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37131",2018,10,4,3.7064875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37132",2018,10,5,3.6966,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37133",2018,10,6,3.71832916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37134",2018,10,7,3.77692916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37135",2018,10,8,3.844025,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37136",2018,10,9,3.890475,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37137",2018,10,10,3.75888333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37138",2018,10,11,3.50403333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37139",2018,10,12,3.5607,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37140",2018,10,13,3.61431666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37141",2018,10,14,3.6778625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37142",2018,10,15,3.70978333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37143",2018,10,16,3.65028333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37144",2018,10,17,3.5512875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37145",2018,10,18,3.7188125,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37146",2018,10,19,3.73914166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37147",2018,10,20,3.6488,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37148",2018,10,21,3.648225,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37149",2018,10,22,3.73450833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37150",2018,10,23,3.7331875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37151",2018,10,24,3.79568333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37152",2018,10,25,3.83644583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37153",2018,10,26,3.738475,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37154",2018,10,27,3.52587083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37155",2018,10,28,3.40575416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37156",2018,10,29,3.38562916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37157",2018,10,30,3.57462916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37158",2018,10,31,3.60705,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37159",2018,11,1,3.58248333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37160",2018,11,2,3.53951666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37161",2018,11,3,3.5463125,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37162",2018,11,4,3.6662375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37163",2018,11,5,3.69312916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37164",2018,11,6,3.64284583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37165",2018,11,7,3.6422,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37166",2018,11,8,3.674875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37167",2018,11,9,3.7230875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37168",2018,11,10,3.6659625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37169",2018,11,11,3.773875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37170",2018,11,12,3.81024166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37171",2018,11,13,3.605975,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37172",2018,11,14,3.78064583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37173",2018,11,15,3.74976666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37174",2018,11,16,3.62557916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37175",2018,11,17,3.682875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37176",2018,11,18,3.7846,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37177",2018,11,19,3.78989583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37178",2018,11,20,3.7750875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37179",2018,11,21,3.7831875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37180",2018,11,22,3.92349583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37181",2018,11,23,4.12095833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37182",2018,11,24,3.9489,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37183",2018,11,25,3.83641666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37184",2018,11,26,3.65260833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37185",2018,11,27,3.54379583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37186",2018,11,28,3.56099583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37187",2018,11,29,3.63787916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37188",2018,11,30,3.6393875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37189",2018,12,1,3.65579166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37190",2018,12,2,3.6343,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37191",2018,12,3,3.63130833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37192",2018,12,4,3.66689166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37193",2018,12,5,3.61300416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37194",2018,12,6,3.6497,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37195",2018,12,7,3.62305416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37196",2018,12,8,3.72821666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37197",2018,12,9,3.87756666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37198",2018,12,10,3.77010416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37199",2018,12,11,3.72605416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37200",2018,12,12,3.67444166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37201",2018,12,13,3.64975,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37202",2018,12,14,3.66571666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37203",2018,12,15,3.63939583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37204",2018,12,16,3.54206666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37205",2018,12,17,3.55851666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37206",2018,12,18,3.6371375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37207",2018,12,19,3.78255,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37208",2018,12,20,3.76982916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37209",2018,12,21,3.3594,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37210",2018,12,22,3.31375416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37211",2018,12,23,3.4139,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37212",2018,12,24,3.41871666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37213",2018,12,25,3.5088875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37214",2018,12,26,3.59951666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37215",2018,12,27,3.61468333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37216",2018,12,28,3.50362916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37217",2018,12,29,3.4398125,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37218",2018,12,30,3.45482916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37219",2018,12,31,3.52263333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37220",2019,1,1,3.46482083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37221",2019,1,2,3.42525416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37222",2019,1,3,3.48597083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37223",2019,1,4,3.54257083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37224",2019,1,5,3.33564583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37225",2019,1,6,3.46232916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37226",2019,1,7,3.54163333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37227",2019,1,8,3.5703625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37228",2019,1,9,3.38616666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37229",2019,1,10,3.5557625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37230",2019,1,11,3.68171666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37231",2019,1,12,3.64744166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37232",2019,1,13,3.61561666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37233",2019,1,14,3.59573333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37234",2019,1,15,3.6430625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37235",2019,1,16,3.64290416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37236",2019,1,17,3.58857083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37237",2019,1,18,3.56780416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37238",2019,1,19,3.57413333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37239",2019,1,20,3.3635,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37240",2019,1,21,3.5031,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37241",2019,1,22,3.5871375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37242",2019,1,23,3.53170416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37243",2019,1,24,3.34615,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37244",2019,1,25,3.3531875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37245",2019,1,26,3.44590416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37246",2019,1,27,3.606475,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37247",2019,1,28,3.69060416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37248",2019,1,29,3.58502916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37249",2019,1,30,3.56787083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37250",2019,1,31,3.5713,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37251",2019,2,1,3.64715,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37252",2019,2,2,3.64356666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37253",2019,2,3,3.709,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37254",2019,2,4,3.72022083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37255",2019,2,5,3.64880416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37256",2019,2,6,3.6031625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37257",2019,2,7,3.58045,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37258",2019,2,8,3.494175,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37259",2019,2,9,3.66732083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37260",2019,2,10,3.77770416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37261",2019,2,11,3.649925,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37262",2019,2,12,3.57055,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37263",2019,2,13,3.51085833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37264",2019,2,14,3.61491666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37265",2019,2,15,3.6257125,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37266",2019,2,16,3.58282083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37267",2019,2,17,3.66518333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37268",2019,2,18,3.65775833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37269",2019,2,19,3.73040833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37270",2019,2,20,3.76496666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37271",2019,2,21,3.61853333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37272",2019,2,22,3.59204583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37273",2019,2,23,3.72225416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37274",2019,2,24,3.6099375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37275",2019,2,25,3.54815,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37276",2019,2,26,3.5334625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37277",2019,2,27,3.6194375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37278",2019,2,28,3.60619583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37279",2019,3,1,3.64918333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37280",2019,3,2,3.6208375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37281",2019,3,3,3.73112083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37282",2019,3,4,3.66052916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37283",2019,3,5,3.74961666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37284",2019,3,6,3.7405,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37285",2019,3,7,3.68618333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37286",2019,3,8,3.65191666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37287",2019,3,9,3.6394875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37288",2019,3,10,3.63284583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37289",2019,3,11,3.5622875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37290",2019,3,12,3.72595,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37291",2019,3,13,3.75183333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37292",2019,3,14,3.67398333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37293",2019,3,15,3.59715833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37294",2019,3,16,3.60590833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37295",2019,3,17,3.747975,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37296",2019,3,18,3.74955,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37297",2019,3,19,3.8686625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37298",2019,3,20,3.83708333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37299",2019,3,21,3.66592916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37300",2019,3,22,3.517175,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37301",2019,3,23,3.51530833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37302",2019,3,24,3.5206,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37303",2019,3,25,3.49652916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37304",2019,3,26,3.56836666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37305",2019,3,27,3.96194166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37306",2019,3,28,3.89986666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37307",2019,3,29,3.7944625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37308",2019,3,30,3.7076625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37309",2019,3,31,3.59279583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37310",2019,4,1,3.8329875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37311",2019,4,2,3.85007916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37312",2019,4,3,3.6961875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37313",2019,4,4,3.6008125,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37314",2019,4,5,3.5788875,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37315",2019,4,6,3.56684583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37316",2019,4,7,3.58642083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37317",2019,4,8,3.60027916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37318",2019,4,9,3.58302083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37319",2019,4,10,3.68574166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37320",2019,4,11,3.81873333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37321",2019,4,12,3.7444625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37322",2019,4,13,3.67334583333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37323",2019,4,14,3.59720416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37324",2019,4,15,3.42617083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37325",2019,4,16,3.59313333333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37326",2019,4,17,3.6197125,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37327",2019,4,18,3.646675,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37328",2019,4,19,3.47070833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37329",2019,4,20,3.34027083333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37330",2019,4,21,3.4049625,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37331",2019,4,22,3.4585375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37332",2019,4,23,3.5084375,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37333",2019,4,24,3.52546666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37334",2019,4,25,3.55771666666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37335",2019,4,26,3.50042916666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37336",2019,4,27,3.61140416666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37337",2019,4,28,3.57364166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37338",2019,4,29,3.58429166666667,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
"37339",2019,4,30,3.66780833333333,"Mayport (Bar Pilots Dock)","30.3982","-81.4279"
